"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
10012,0.937,0,0,0,0.063
10013,0.048,0,0.409,0.083,0.46
10014,0.884,0,0,0.099,0.017
10015,0.213,0,0,0.783,0.004
10016,0.271,0,0,0.705,0.024
10017,0.961,0,0,0,0.039
10018,0.996,0,0,0.003,0.001
10019,0.329,0,0,0.668,0.003
10020,0.834,0,0.027,0.113,0.026
10021,0.019,0,0,0,0.981
10022,0.321,0,0,0,0.679
10023,0.195,0.001,0.007,0.001,0.796
10024,0.924,0,0,0,0.076
10025,0.976,0,0,0.019,0.005
10026,0.08,0,0.005,0.283,0.632
10027,0.993,0,0,0,0.007
10028,0.961,0,0,0,0.039
10029,0.795,0,0,0.123,0.082
10030,0.908,0,0,0.012,0.08
10031,0.13,0,0.007,0.812,0.051
10032,0.999,0,0,0.001,0
10033,0.502,0,0,0.492,0.006
10034,0.991,0,0,0,0.009
10035,0.047,0,0,0,0.953
10036,0.566,0,0,0.429,0.005
10037,0.127,0,0,0,0.873
10038,0.05,0,0,0,0.95
10039,0.41,0,0,0.567,0.023
10040,0.418,0,0,0.582,0
10041,0.948,0,0,0,0.052
10042,0.556,0,0,0.437,0.007
10043,0.129,0,0,0,0.871
10044,0.699,0,0,0.297,0.004
10045,0.948,0,0,0,0.052
10046,0.083,0,0.001,0.01,0.906
10047,0.679,0,0,0.283,0.038
10048,0.212,0,0.029,0.726,0.033
10049,0.292,0,0.001,0.087,0.62
10050,0.041,0,0.001,0.088,0.87
10051,1,0,0,0,0
10052,0.643,0,0,0,0.357
10053,0.993,0,0,0.007,0
10054,0.127,0,0,0,0.873
10055,0.038,0,0,0,0.962
10056,0.959,0,0,0,0.041
10057,0.087,0.001,0.053,0.02,0.839
10058,0.948,0,0,0,0.052
10059,0.057,0,0.001,0.027,0.915
10060,0.999,0,0,0.001,0
10061,0.853,0,0,0.073,0.074
10062,0.479,0,0.015,0.425,0.081
10063,0.001,0,0,0,0.999
10064,0.352,0,0,0,0.648
10065,0.02,0.006,0,0,0.974
10066,0.787,0,0,0,0.213
10067,0.675,0,0,0.313,0.012
10068,0.959,0,0,0,0.041
10069,0.332,0,0,0.593,0.075
10070,0.275,0,0.011,0.646,0.068
10071,0.986,0,0,0.007,0.007
10072,0.848,0,0.002,0.039,0.111
10073,0.001,0,0,0,0.999
10074,0.047,0,0,0,0.953
10075,0.989,0,0,0.011,0
10076,0.951,0,0,0,0.049
10077,0.023,0,0.03,0.78,0.167
10078,0.051,0,0,0,0.949
10079,0.385,0,0,0.009,0.606
10080,0.174,0,0,0.826,0
10081,0.968,0,0,0,0.032
10082,0.997,0,0,0.001,0.002
10083,0.996,0,0,0.001,0.003
10084,0.009,0,0.066,0.705,0.22
10085,0.047,0,0,0,0.953
10086,0.803,0,0.003,0.009,0.185
10087,0.937,0,0,0,0.063
10088,0.699,0,0,0.297,0.004
10089,0.11,0,0.023,0.028,0.839
10090,0.047,0,0,0,0.953
10091,0.968,0,0,0,0.032
10092,0.993,0,0,0,0.007
10093,0.994,0,0,0.002,0.004
10094,0.258,0,0,0.735,0.007
10095,0.989,0,0,0.009,0.002
10096,0.839,0,0,0.09,0.071
10097,0.982,0,0,0.014,0.004
10098,0.997,0,0,0,0.003
10099,0.805,0,0,0.19,0.005
10100,0.977,0,0,0.008,0.015
10101,0.037,0,0.04,0.228,0.695
10102,0.169,0,0,0.012,0.819
10103,0.989,0,0,0,0.011
10104,0.948,0,0,0.01,0.042
10105,0.998,0,0,0,0.002
10106,0.983,0,0,0.016,0.001
10107,0.127,0,0,0,0.873
10108,0.948,0,0,0.052,0
10109,0.042,0,0.038,0.7,0.22
10110,0.029,0,0.085,0.306,0.58
10111,0.719,0,0,0.262,0.019
10112,0.519,0,0.003,0.475,0.003
10113,0.487,0,0,0.507,0.006
10114,0.721,0,0,0,0.279
10115,0.04,0,0,0,0.96
10116,0.599,0,0,0.001,0.4
10117,0.994,0,0,0.002,0.004
10118,0.038,0,0,0,0.962
10119,0.516,0,0,0.446,0.038
10120,0.006,0,0.026,0.003,0.965
10121,0.919,0,0,0.076,0.005
10122,0.085,0,0.066,0.287,0.562
10123,0.04,0,0,0,0.96
10124,0.993,0,0,0.007,0
10125,0.232,0,0,0.728,0.04
10126,0.937,0,0,0,0.063
10127,0.882,0,0.001,0.058,0.059
10128,0.787,0,0,0,0.213
10129,1,0,0,0,0
10130,0.305,0,0,0,0.695
10131,0.873,0,0,0.114,0.013
10132,0.955,0,0.002,0.031,0.012
10133,0.962,0,0,0.033,0.005
10134,0.125,0,0,0.874,0.001
10135,0.994,0,0,0.002,0.004
10136,0.942,0,0,0,0.058
10137,0.968,0,0,0.001,0.031
10138,0.056,0,0.02,0.218,0.706
10139,0.959,0,0,0,0.041
10140,0.244,0,0,0.733,0.023
10141,0.497,0,0,0.503,0
10142,0.051,0,0.254,0.208,0.487
10143,0.942,0,0,0,0.058
10144,0.033,0,0,0,0.967
10145,0.991,0,0,0.001,0.008
10146,0.683,0,0.001,0.284,0.032
10147,0.948,0,0,0,0.052
10148,0.697,0,0,0,0.303
10149,0.038,0,0,0,0.962
10150,0.959,0,0,0,0.041
10151,0.066,0,0,0,0.934
10152,0.218,0,0,0.782,0
10153,0.137,0,0,0,0.863
10154,0.117,0,0,0.001,0.882
10155,0.216,0,0.001,0.746,0.037
10156,0.502,0,0,0.492,0.006
10157,0.001,0,0,0,0.999
10158,0.387,0,0,0.613,0
10159,1,0,0,0,0
10160,0.962,0,0,0.033,0.005
10161,0.99,0,0,0,0.01
10162,0.001,0,0,0,0.999
10163,0.043,0,0,0,0.957
10164,0.255,0,0,0,0.745
10165,0.031,0,0,0,0.969
10166,0.631,0,0,0.368,0.001
10167,0.834,0,0.005,0.139,0.022
10168,0.903,0,0.001,0.039,0.057
10169,0.487,0,0,0.507,0.006
10170,0.971,0,0,0.003,0.026
10171,0.133,0,0,0,0.867
10172,0.04,0,0,0,0.96
10173,0.053,0,0.023,0.021,0.903
10174,0.067,0,0,0.043,0.89
10175,0.951,0,0,0,0.049
10176,0.001,0,0,0,0.999
10177,0.905,0,0.001,0.077,0.017
10178,0.832,0,0.019,0.053,0.096
10179,0.031,0,0,0,0.969
10180,0.948,0,0,0,0.052
10181,0.032,0,0,0,0.968
10182,0.108,0,0.009,0.008,0.875
10183,0.831,0,0,0.149,0.02
10184,0.065,0,0.611,0,0.324
10185,0.754,0,0,0,0.246
10186,0.983,0,0,0.016,0.001
10187,0.072,0,0.115,0.368,0.445
10188,0.001,0,0,0,0.999
10189,0.968,0,0,0,0.032
10190,0.06,0.001,0.042,0.329,0.568
10191,0.579,0,0,0.4,0.021
10192,0.973,0,0,0.027,0
10193,0.038,0,0,0,0.962
10194,0.033,0,0,0,0.967
10195,0.097,0.002,0.001,0.041,0.859
10196,0.067,0,0.152,0.458,0.323
10197,0.744,0,0,0.224,0.032
10198,0.315,0,0.002,0.675,0.008
10199,0.072,0.001,0.023,0.158,0.746
10200,0.732,0,0,0.268,0
10201,0.948,0,0,0,0.052
10202,0.446,0,0,0.007,0.547
10203,0.981,0,0,0,0.019
10204,0.255,0,0,0,0.745
10205,0.95,0,0.012,0.026,0.012
10206,0.971,0,0,0.003,0.026
10207,0.343,0,0,0,0.657
10208,0.337,0,0,0.602,0.061
10209,0.129,0,0,0,0.871
10210,0.968,0,0,0,0.032
10211,0.959,0,0,0.029,0.012
10212,0.998,0,0,0.002,0
10213,0.951,0,0,0,0.049
10214,0.599,0.001,0.15,0.011,0.239
10215,0.225,0,0.004,0.763,0.008
10216,0.996,0,0,0,0.004
10217,0.953,0,0,0.043,0.004
10218,0.018,0,0,0,0.982
10219,0.959,0,0,0.001,0.04
10220,0.031,0,0,0,0.969
10221,0.986,0,0,0,0.014
10222,0.005,0,0,0,0.995
10223,0.891,0,0,0.1,0.009
10224,0.937,0,0,0,0.063
10225,0.05,0,0.105,0.449,0.396
10226,0.385,0,0,0.009,0.606
10227,0.095,0,0.003,0.001,0.901
10228,0.182,0,0,0.804,0.014
10229,0.05,0,0,0,0.95
10230,0.951,0,0,0,0.049
10231,0.05,0,0,0,0.95
10232,0.592,0,0,0.399,0.009
10233,0.953,0,0,0.043,0.004
10234,0.965,0,0,0.035,0
10235,0.001,0,0,0,0.999
10236,0.04,0,0,0,0.96
10237,0.959,0,0,0,0.041
10238,0.756,0,0,0.162,0.082
10239,0.961,0.001,0,0.009,0.029
10240,0.066,0,0,0,0.934
10241,0.002,0,0,0,0.998
10242,0.993,0,0,0,0.007
10243,0.302,0,0,0.008,0.69
10244,0.953,0,0,0.043,0.004
10245,0.852,0,0.003,0.113,0.032
10246,0.999,0,0,0,0.001
10247,0.028,0,0.058,0.454,0.46
10248,0.892,0,0,0.04,0.068
10249,0.942,0,0,0,0.058
10250,0.999,0,0,0.001,0
10251,0.053,0,0.036,0.394,0.517
10252,0.635,0,0,0.289,0.076
10253,0.989,0,0,0.011,0
10254,0.351,0,0,0.008,0.641
10255,0.021,0,0,0,0.979
10256,0.997,0,0,0.002,0.001
10257,0.042,0,0.019,0.172,0.767
10258,0.084,0,0,0.005,0.911
10259,0.592,0,0,0.399,0.009
10260,0.787,0,0,0,0.213
10261,0.287,0,0.086,0.106,0.521
10262,0.987,0,0,0.012,0.001
10263,0.978,0,0,0.018,0.004
10264,0.924,0,0,0,0.076
10265,0.421,0,0,0.577,0.002
10266,0.805,0,0,0.19,0.005
10267,0.924,0,0,0,0.076
10268,0.992,0,0,0.001,0.007
10269,0.948,0,0,0,0.052
10270,0.951,0,0,0,0.049
10271,0.59,0,0.006,0.364,0.04
10272,0.948,0,0,0,0.052
10273,0.025,0.001,0.274,0.305,0.395
10274,0.665,0,0,0.329,0.006
10275,0.031,0,0,0,0.969
10276,0.164,0,0.002,0.832,0.002
10277,0.957,0,0,0.009,0.034
10278,0.983,0,0,0.016,0.001
10279,0.228,0,0.002,0.755,0.015
10280,0.023,0.001,0.077,0.21,0.689
10281,0.949,0,0,0.006,0.045
10282,0.994,0,0,0.002,0.004
10283,0.675,0,0,0.313,0.012
10284,0.001,0,0.002,0,0.997
10285,0.038,0,0.003,0.004,0.955
10286,0.446,0,0,0.007,0.547
10287,0.951,0,0,0,0.049
10288,0.924,0,0,0,0.076
10289,0.982,0,0,0.017,0.001
10290,0.924,0,0,0,0.076
10291,0.127,0,0,0,0.873
10292,0.069,0,0.001,0.001,0.929
10293,0.217,0,0.009,0.755,0.019
10294,0.321,0,0,0,0.679
10295,0.342,0,0,0.652,0.006
10296,0.137,0,0,0,0.863
10297,0.083,0,0.028,0.094,0.795
10298,0.46,0,0.001,0.539,0
10299,0.787,0,0,0.197,0.016
10300,0.999,0,0,0.001,0
10301,0.942,0,0,0,0.058
10302,0.043,0,0,0,0.957
10303,0.349,0,0,0.002,0.649
10304,0.914,0,0,0.023,0.063
10305,0.002,0,0,0,0.998
10306,0.684,0,0,0.315,0.001
10307,0.924,0,0,0,0.076
10308,0.697,0,0,0,0.303
10309,0.99,0,0,0.001,0.009
10310,0.937,0,0,0,0.063
10311,0.096,0.001,0.009,0.237,0.657
10312,0.97,0,0,0,0.03
10313,0.948,0,0,0,0.052
10314,0.997,0,0,0.002,0.001
10315,0.834,0,0,0.141,0.025
10316,0.038,0,0,0,0.962
10317,0.931,0,0.006,0.039,0.024
10318,0.981,0,0,0.019,0
10319,0.997,0,0,0,0.003
10320,0.968,0,0,0,0.032
10321,0.053,0,0.113,0.323,0.511
10322,0.959,0,0,0,0.041
10323,0.908,0,0.005,0.01,0.077
10324,0.696,0,0.002,0.292,0.01
10325,0.924,0,0,0,0.076
10326,0.951,0,0,0,0.049
10327,0.04,0,0,0,0.96
10328,0.922,0,0,0.01,0.068
10329,0.36,0,0,0.638,0.002
10330,0.363,0,0,0.011,0.626
10331,0.127,0,0,0,0.873
10332,0.995,0,0,0.003,0.002
10333,0.993,0,0,0.001,0.006
10334,0.926,0,0.001,0.061,0.012
10335,0.035,0.001,0.026,0.003,0.935
10336,0.042,0,0.05,0.113,0.795
10337,0.994,0,0,0.006,0
10338,0.461,0,0,0.539,0
10339,0.043,0.002,0.078,0.143,0.734
10340,0.075,0.005,0.01,0.016,0.894
10341,0.943,0,0,0.056,0.001
10342,0.04,0,0,0,0.96
10343,0.084,0,0,0.001,0.915
10344,0.011,0,0.049,0.001,0.939
10345,0.407,0,0,0.59,0.003
10346,0.923,0,0.002,0.06,0.015
10347,0.945,0,0,0,0.055
10348,0.129,0,0,0,0.871
10349,0.05,0,0.261,0.086,0.603
10350,0.697,0,0,0,0.303
10351,0.882,0,0.001,0.09,0.027
10352,0.989,0,0,0.007,0.004
10353,0.924,0,0,0,0.076
10354,0.919,0,0,0.047,0.034
10355,0.835,0,0.001,0.132,0.032
10356,0.005,0,0,0,0.995
10357,0.579,0,0,0.4,0.021
10358,0.085,0.006,0.028,0.188,0.693
10359,0.936,0,0,0,0.064
10360,0.084,0,0,0.005,0.911
10361,0.924,0,0,0,0.076
10362,0.977,0,0,0.001,0.022
10363,0.041,0,0,0,0.959
10364,0.016,0,0.263,0.566,0.155
10365,0.321,0,0,0,0.679
10366,0.321,0,0,0,0.679
10367,0.951,0,0,0,0.049
10368,0.088,0.012,0.021,0.039,0.84
10369,0.002,0,0,0,0.998
10370,0.817,0,0.001,0.163,0.019
10371,0.897,0,0.009,0.004,0.09
10372,0.991,0,0,0.008,0.001
10373,0.49,0,0,0.002,0.508
10374,0.732,0,0,0.268,0
10375,0.988,0,0,0,0.012
10376,0.95,0,0.002,0.01,0.038
10377,0.992,0,0,0,0.008
10378,0.036,0,0,0,0.964
10379,0.951,0,0,0,0.049
10380,0.044,0,0.003,0.043,0.91
10381,0.05,0,0,0,0.95
10382,0.056,0,0.019,0,0.925
10383,0.679,0,0,0.283,0.038
10384,0.99,0,0,0.01,0
10385,0.997,0,0,0,0.003
10386,0.937,0,0,0,0.063
10387,0.951,0,0,0,0.049
10388,0.476,0,0,0.443,0.081
10389,0.117,0,0,0.001,0.882
10390,0.245,0,0,0.745,0.01
10391,0.834,0,0,0.141,0.025
10392,0.996,0,0,0,0.004
10393,0.06,0,0.062,0.393,0.485
10394,0.97,0,0,0,0.03
10395,0.033,0,0,0,0.967
10396,0.166,0,0,0.83,0.004
10397,0.134,0,0.007,0.854,0.005
10398,0.637,0,0,0,0.363
10399,0.942,0,0,0,0.058
10400,0.302,0,0,0.688,0.01
10401,0.996,0,0,0,0.004
10402,0.692,0,0.02,0.022,0.266
10403,0.961,0,0,0,0.039
10404,0.011,0,0.082,0.001,0.906
10405,0.352,0,0,0,0.648
10406,0.253,0,0.032,0.693,0.022
10407,0.027,0,0,0,0.973
10408,0.959,0,0,0,0.041
10409,0.943,0,0,0.056,0.001
10410,0.98,0,0,0.017,0.003
10411,0.302,0,0,0.008,0.69
10412,0.926,0.013,0,0.013,0.048
10413,0.04,0,0,0,0.96
10414,1,0,0,0,0
10415,0.49,0,0.04,0.45,0.02
10416,0.011,0,0.082,0.001,0.906
10417,0.612,0,0.002,0.331,0.055
10418,0.959,0,0,0,0.041
10419,0.416,0,0,0.561,0.023
10420,0.258,0,0,0.739,0.003
10421,0.047,0,0,0,0.953
10422,0.141,0,0.001,0.831,0.027
10423,0.064,0,0,0.101,0.835
10424,0.061,0,0.469,0.021,0.449
10425,0.989,0,0,0.011,0
10426,0.023,0,0.109,0.693,0.175
10427,0.427,0,0.003,0.561,0.009
10428,0.461,0,0,0.539,0
10429,0.996,0,0,0.001,0.003
10430,0.336,0,0,0.664,0
10431,0.051,0,0,0,0.949
10432,0.959,0,0,0,0.041
10433,0.002,0,0,0,0.998
10434,0.047,0,0,0,0.953
10435,0.961,0,0,0,0.039
10436,0.129,0,0,0,0.871
10437,0.937,0,0,0,0.063
10438,0.001,0,0,0,0.999
10439,0.959,0,0,0,0.041
10440,0.389,0,0.003,0.587,0.021
10441,0.94,0,0,0.059,0.001
10442,0.988,0,0,0.001,0.011
10443,0.048,0,0.409,0.083,0.46
10444,0.996,0,0,0,0.004
10445,0.959,0,0,0,0.041
10446,0.231,0,0,0.753,0.016
10447,0.654,0,0.006,0.233,0.107
10448,0.336,0,0,0,0.664
10449,0.937,0,0,0,0.063
10450,0.022,0,0.061,0.799,0.118
10451,0.49,0,0,0.002,0.508
10452,0.953,0,0,0.024,0.023
10453,0.013,0,0.074,0.79,0.123
10454,0.989,0,0,0.002,0.009
10455,0.924,0,0,0,0.076
10456,0.03,0,0,0.014,0.956
10457,0.047,0,0,0,0.953
10458,0.067,0,0.44,0.021,0.472
10459,0.147,0,0.004,0.841,0.008
10460,0.937,0,0,0,0.063
10461,0.983,0,0,0.016,0.001
10462,0.031,0,0,0,0.969
10463,0.352,0,0,0,0.648
10464,0.989,0,0,0.011,0
10465,0.901,0,0.003,0.071,0.025
10466,0.953,0,0,0.043,0.004
10467,0.001,0,0,0,0.999
10468,0.782,0,0.029,0.174,0.015
10469,0.038,0,0.003,0.004,0.955
10470,0.321,0,0,0,0.679
10471,0.961,0,0,0,0.039
10472,0.943,0,0,0.056,0.001
10473,0.999,0,0,0.001,0
10474,0.631,0,0.017,0.006,0.346
10475,0.895,0,0.005,0.009,0.091
10476,0.937,0,0,0,0.063
10477,0.949,0,0,0.02,0.031
10478,0.275,0,0,0.642,0.083
10479,0.598,0,0,0.401,0.001
10480,0.04,0,0,0,0.96
10481,0.027,0,0,0,0.973
10482,0.809,0,0,0.182,0.009
10483,0.982,0,0,0,0.018
10484,0.993,0,0,0,0.007
10485,0.129,0,0,0,0.871
10486,0.047,0,0,0,0.953
10487,0.924,0,0,0,0.076
10488,0.128,0,0.003,0.003,0.866
10489,0.95,0,0,0.028,0.022
10490,0.001,0,0,0,0.999
10491,0.083,0,0,0.912,0.005
10492,0.73,0,0,0.254,0.016
10493,0.04,0,0,0,0.96
10494,0.04,0,0,0,0.96
10495,0.887,0,0.008,0.014,0.091
10496,0.937,0,0,0,0.063
10497,0.803,0,0.003,0.009,0.185
10498,0.246,0,0.001,0.633,0.12
10499,0.968,0,0,0.012,0.02
10500,0.001,0,0,0,0.999
10501,0.181,0,0,0.819,0
10502,0.129,0,0,0,0.871
10503,0.066,0,0,0,0.934
10504,0.877,0,0,0.052,0.071
10505,0.827,0,0,0.167,0.006
10506,0.005,0,0.199,0.467,0.329
10507,0.038,0,0,0,0.962
10508,0.031,0,0,0,0.969
10509,0.015,0,0.027,0.606,0.352
10510,0.112,0,0,0.887,0.001
10511,0.446,0,0.004,0.549,0.001
10512,0.959,0,0.004,0.002,0.035
10513,0.045,0,0,0.006,0.949
10514,0.092,0,0.004,0.048,0.856
10515,0.04,0,0,0,0.96
10516,0.566,0,0,0.429,0.005
10517,0.78,0,0.011,0.012,0.197
10518,0.937,0,0,0,0.063
10519,0.137,0,0,0,0.863
10520,0.352,0,0,0,0.648
10521,0.064,0,0,0,0.936
10522,0.019,0,0.038,0.018,0.925
10523,0.352,0,0,0,0.648
10524,0.964,0,0,0,0.036
10525,0.67,0,0.007,0.014,0.309
10526,0.989,0,0,0.002,0.009
10527,0.041,0,0,0,0.959
10528,0.937,0,0,0,0.063
10529,0.058,0,0,0,0.942
10530,0.052,0.001,0,0,0.947
10531,0.031,0,0,0,0.969
10532,0.041,0,0,0,0.959
10533,0.654,0,0,0.346,0
10534,0.937,0,0,0,0.063
10535,0.918,0,0.001,0.076,0.005
10536,0.834,0,0.005,0.139,0.022
10537,0.114,0,0,0.883,0.003
10538,0.064,0,0,0,0.936
10539,0.949,0,0,0.013,0.038
10540,0.005,0,0,0,0.995
10541,0.948,0,0,0,0.052
10542,0.908,0,0.005,0.01,0.077
10543,0.613,0,0,0.387,0
10544,0.066,0,0,0,0.934
10545,0.004,0,0.003,0.001,0.992
10546,0.988,0,0,0.002,0.01
10547,0.195,0.001,0.007,0.001,0.796
10548,0.756,0,0.002,0.089,0.153
10549,0.959,0,0,0,0.041
10550,0.457,0,0,0.539,0.004
10551,0.841,0,0.034,0.107,0.018
10552,0.067,0,0,0,0.933
10553,0.571,0,0,0.1,0.329
10554,0.948,0,0,0,0.052
10555,0.959,0,0,0,0.041
10556,0.031,0,0,0,0.969
10557,0.023,0,0.063,0.612,0.302
10558,0.003,0,0.001,0.001,0.995
10559,0.924,0,0,0,0.076
10560,0.996,0,0,0,0.004
10561,0.002,0,0,0,0.998
10562,0.997,0,0,0.001,0.002
10563,0.972,0,0,0.008,0.02
10564,0.018,0,0,0,0.982
10565,0.35,0,0.001,0.613,0.036
10566,0.234,0,0,0,0.766
10567,0.997,0,0,0.001,0.002
10568,0.995,0,0,0,0.005
10569,0,0,0.015,0.003,0.982
10570,0.631,0,0,0.368,0.001
10571,0.997,0,0,0,0.003
10572,0.387,0,0,0,0.613
10573,0.887,0,0.008,0.014,0.091
10574,0.018,0,0,0,0.982
10575,0.079,0,0,0.92,0.001
10576,0.014,0,0.058,0.728,0.2
10577,0.887,0,0.008,0.014,0.091
10578,0.996,0,0,0,0.004
10579,0.033,0,0,0,0.967
10580,0.531,0,0,0.446,0.023
10581,0.994,0,0,0,0.006
10582,0.019,0,0,0,0.981
10583,0.989,0,0,0.007,0.004
10584,0.989,0,0,0.011,0
10585,0.033,0,0,0,0.967
10586,0.962,0,0,0.034,0.004
10587,0.041,0.014,0.014,0.001,0.93
10588,0.716,0,0.001,0.23,0.053
10589,0.336,0,0,0,0.664
10590,0.04,0,0,0,0.96
10591,0.948,0,0,0,0.052
10592,0.994,0,0,0.002,0.004
10593,0.452,0,0.004,0.431,0.113
10594,0.053,0,0.113,0.323,0.511
10595,0.172,0,0.003,0,0.825
10596,0.959,0,0,0,0.041
10597,0.04,0,0.302,0.397,0.261
10598,0.234,0,0,0,0.766
10599,0.069,0,0.002,0.02,0.909
10600,0.592,0,0,0.399,0.009
10601,0.964,0,0,0.033,0.003
10602,0.959,0,0,0,0.041
10603,0.754,0,0,0,0.246
10604,0.137,0,0,0,0.863
10605,0.172,0.001,0.016,0.003,0.808
10606,0.047,0,0,0,0.953
10607,0.159,0,0.001,0.833,0.007
10608,0.999,0,0,0,0.001
10609,0.077,0.001,0.03,0.095,0.797
10610,0.768,0,0,0.206,0.026
10611,0.996,0,0,0,0.004
10612,0.66,0,0,0.322,0.018
10613,0.04,0,0,0,0.96
10614,0.031,0,0,0,0.969
10615,0.005,0,0,0,0.995
10616,0.058,0,0,0,0.942
10617,0.948,0,0,0,0.052
10618,0.917,0,0,0.08,0.003
10619,0.937,0,0,0,0.063
10620,0.047,0,0,0,0.953
10621,0.951,0,0,0,0.049
10622,0.824,0,0,0.152,0.024
10623,0.125,0,0,0.856,0.019
10624,0.225,0,0,0.763,0.012
10625,0.948,0,0,0,0.052
10626,0.984,0,0,0.007,0.009
10627,0.041,0,0,0,0.959
10628,0.968,0,0,0,0.032
10629,0.465,0,0.025,0.156,0.354
10630,0.04,0,0,0,0.96
10631,0.321,0,0,0,0.679
10632,0.033,0,0,0.024,0.943
10633,0.948,0,0,0,0.052
10634,0.986,0,0,0,0.014
10635,0.04,0,0,0,0.96
10636,0.994,0,0,0.006,0
10637,0.047,0,0,0,0.953
10638,0.213,0,0,0.783,0.004
10639,0.05,0,0.289,0.376,0.285
10640,0.946,0,0,0.037,0.017
10641,0.721,0,0,0,0.279
10642,0.951,0,0,0,0.049
10643,0.998,0,0,0,0.002
10644,0.043,0,0,0,0.957
10645,0.048,0,0.105,0.372,0.475
10646,0.937,0,0,0,0.063
10647,0.971,0,0,0.008,0.021
10648,0.856,0,0,0.041,0.103
10649,0.937,0,0,0,0.063
10650,0.05,0,0,0,0.95
10651,0.002,0,0,0,0.998
10652,0.997,0,0,0,0.003
10653,0.97,0,0,0.006,0.024
10654,0.961,0,0,0,0.039
10655,0.592,0,0,0.399,0.009
10656,0.995,0,0,0.001,0.004
10657,0.897,0,0.009,0.004,0.09
10658,0.66,0,0,0.322,0.018
10659,0.865,0,0,0.069,0.066
10660,0.948,0,0,0,0.052
10661,0.658,0,0,0.34,0.002
10662,0.959,0,0,0,0.041
10663,0.125,0,0,0.874,0.001
10664,0.351,0,0,0.008,0.641
10665,0.06,0.001,0.084,0.088,0.767
10666,0.948,0,0,0,0.052
10667,0.112,0,0,0.887,0.001
10668,0.043,0,0,0,0.957
10669,0.786,0,0,0.212,0.002
10670,0.232,0,0,0.767,0.001
10671,0.482,0,0.003,0.503,0.012
10672,0.125,0,0,0.874,0.001
10673,0.989,0,0,0.011,0
10674,0.123,0,0.003,0.856,0.018
10675,0.961,0,0,0,0.039
10676,0.942,0,0,0,0.058
10677,0.05,0,0,0,0.95
10678,0.965,0,0,0.02,0.015
10679,0.077,0,0.233,0.34,0.35
10680,0.968,0,0,0,0.032
10681,0.637,0,0,0,0.363
10682,0.023,0,0,0,0.977
10683,0.942,0,0,0,0.058
10684,0.21,0,0.012,0.77,0.008
10685,0.351,0,0,0.008,0.641
10686,0.996,0,0,0,0.004
10687,0.078,0,0.538,0,0.384
10688,0.026,0,0,0,0.974
10689,0.998,0,0,0.002,0
10690,0.677,0,0,0.318,0.005
10691,0.679,0,0,0.311,0.01
10692,0.043,0,0,0,0.957
10693,0.047,0,0,0,0.953
10694,0.673,0,0.007,0.152,0.168
10695,0.047,0,0,0,0.953
10696,0.03,0,0.031,0.115,0.824
10697,0.527,0,0,0.433,0.04
10698,0.997,0,0,0.003,0
10699,0.04,0,0,0,0.96
10700,0.231,0,0.001,0.753,0.015
10701,0.064,0,0,0,0.936
10702,0.948,0,0,0,0.052
10703,0.292,0,0.001,0.087,0.62
10704,0.948,0,0,0,0.052
10705,0.927,0,0,0.04,0.033
10706,0.683,0,0.001,0.284,0.032
10707,0.803,0,0.003,0.009,0.185
10708,0.042,0,0.019,0.172,0.767
10709,0.924,0,0,0,0.076
10710,0.169,0,0,0.827,0.004
10711,0.931,0,0.002,0.011,0.056
10712,0.982,0,0,0.015,0.003
10713,0.948,0,0,0.052,0
10714,0.999,0,0,0,0.001
10715,0.928,0,0.001,0.055,0.016
10716,0.618,0,0,0.049,0.333
10717,0.038,0,0.003,0.004,0.955
10718,0.031,0,0,0,0.969
10719,0.265,0,0,0.731,0.004
10720,0.932,0,0,0.029,0.039
10721,0.949,0,0.015,0.023,0.013
10722,0.854,0,0,0.055,0.091
10723,0.968,0,0,0.014,0.018
10724,0.037,0,0,0.034,0.929
10725,0.27,0,0.06,0.046,0.624
10726,0.987,0,0,0.004,0.009
10727,0.067,0,0.002,0.251,0.68
10728,0.997,0,0,0.001,0.002
10729,0.305,0,0,0,0.695
10730,0.566,0,0,0.429,0.005
10731,0.924,0,0,0,0.076
10732,0.04,0,0,0,0.96
10733,0.534,0,0,0.466,0
10734,0.005,0,0,0,0.995
10735,0.493,0,0,0.506,0.001
10736,0.018,0,0,0,0.982
10737,0.043,0,0,0,0.957
10738,0.808,0,0.001,0.128,0.063
10739,0.04,0,0,0,0.96
10740,0.997,0,0,0,0.003
10741,0.607,0,0,0.359,0.034
10742,0.998,0,0,0,0.002
10743,0.033,0,0,0.024,0.943
10744,0.983,0,0,0.016,0.001
10745,0.973,0,0,0.025,0.002
10746,0.048,0,0.105,0.372,0.475
10747,0.971,0,0,0.003,0.026
10748,0.127,0,0,0,0.873
10749,0.049,0,0.063,0.522,0.366
10750,0.831,0,0,0.149,0.02
10751,0.033,0,0,0,0.967
10752,0.97,0,0,0,0.03
10753,0.387,0,0,0.613,0
10754,0.841,0,0.034,0.107,0.018
10755,0.096,0.003,0.015,0.097,0.789
10756,0.886,0,0,0.053,0.061
10757,0.63,0,0,0.056,0.314
10758,0.827,0,0,0.167,0.006
10759,0.056,0,0.042,0.243,0.659
10760,0.074,0,0.012,0.368,0.546
10761,0.072,0,0.103,0.273,0.552
10762,0.942,0,0,0,0.058
10763,0.001,0,0,0,0.999
